time,soil,light,ph,steam,dh_h,dh_t,therm,lm35
444,1.3651282,0.917069536,0.6000004,0.08703297,62,19,19.874298,20.065936
445,1.3651282,0.917069536,0.6000004,0.08703297,62,19,19.874298,20.14652
447,1.3675458,0.9114286,0.6000004,0.08703297,62,19,19.874298,20.14652
448,1.3683516,0.9114286,0.6000004,0.08703297,62,19,19.874298,20.14652
449,1.3683516,0.9114286,0.6000004,0.086227108,62,19,19.874298,20.14652
451,1.3691574,0.97106224,0.6000004,0.08380952,62,19,20.275696,20.14652
452,1.383663,0.9114286,0.6000004,0.08380952,62,19,20.275696,20.14652
453,1.3868864,0.8638827,0.6000004,0.08542124,62,19,20.088654,20.065936
454,1.4030036,0.97106224,0.6000004,0.08542124,62,19,20.06189,20.14652
456,1.4030036,0.8638827,0.6000004,0.08783882,62,19,20.06189,20.227106
457,1.4030036,0.8179487,0.6000004,0.08864469,62,19,19.766876,20.952382
458,1.3973626,0.8638827,0.6000004,0.08864469,62,19,19.524536,20.952382
460,1.3868864,0.8179487,0.6000004,0.089450548,62,19,19.497558,20.952382
461,1.3868864,0.8179487,0.6000004,0.090256416,62,19,19.497558,21.032966
462,1.3909158,0.84131864,0.6000004,0.090256416,62,19,19.497558,21.032966
464,1.3909158,0.84131864,0.6000004,0.089450548,62,19,19.497558,20.791208
465,1.3909158,0.84131864,0.6000004,0.086227108,62,19,19.497558,21.113552
466,1.4046154,0.9339927,0.6000004,0.086227108,62,19,19.551514,21.113552
467,1.4046154,0.9339927,0.6000004,0.086227108,62,19,19.847442,21.113552
469,1.4046154,0.9339927,0.6000004,0.08542124,62,19,20.035096,20.791208
470,1.378022,0.9339927,0.6000004,0.08542124,62,19,19.847442,20.307692
471,1.378022,0.821978036,0.6000004,0.08542124,62,19,19.847442,20.307692
473,1.3731867,0.821978036,0.6000004,0.08380952,62,19,19.847442,20.227106
474,1.3715751,0.821978036,0.6000004,0.08380952,62,19,19.605438,20.227106
475,1.3715751,0.821978036,0.6000004,0.08461539,62,19,19.605438,20.388278
476,1.3731867,0.8719413,0.6000004,0.08461539,62,19,19.605438,20.710622
478,1.3868864,0.8719413,0.6000004,0.08380952,62,19,19.981536,20.871796
479,1.4054211,0.8719413,0.6000004,0.08380952,62,19,20.008332,20.871796
480,1.4054211,0.8848351,0.6000004,0.08380952,62,19,20.008332,20.710622
482,1.4062271,0.8848351,0.6000004,0.08380952,62,19,20.008332,20.468866
483,1.4062271,0.8848351,0.6000004,0.08380952,62,19,19.847442,20.227106
484,1.4054211,0.9315751,0.6000004,0.08461539,62,19,19.686188,20.227106
485,1.4062271,0.9315751,0.6000004,0.08542124,62,19,19.389556,20.227106
487,1.4062271,0.9315751,0.6000004,0.08703297,62,19,19.389556,20.549452
488,1.4054211,0.9315751,0.6000004,0.08703297,62,19,19.389556,21.032966
489,1.4054211,0.827619,0.6000004,0.08703297,62,19,19.389556,21.032966
491,1.4062271,0.827619,0.6000004,0.089450548,62,19,19.524536,21.032966
492,1.4054211,0.9210989,0.6000004,0.08703297,62,19,19.524536,21.032966
493,1.4102564,0.827619,0.6000004,0.089450548,62,19,19.524536,21.032966
494,1.4191208,0.9210989,0.6000004,0.089450548,62,19,19.524536,21.032966
496,1.4191208,0.9210989,0.6000004,0.089450548,62,19,19.524536,21.113552
497,1.4191208,0.8485714,0.6000004,0.086227108,62,19,19.793732,21.113552
498,1.4191208,0.8485714,0.6000004,0.08461539,62,19,19.847442,21.032966
500,1.4191208,0.8485714,0.6000004,0.08380952,62,19,20.035096,21.032966
501,1.412674,0.8485714,0.6000004,0.08380952,62,19,20.035096,20.952382
502,1.412674,0.8485714,0.6000004,0.08461539,62,19,19.981536,20.952382
503,1.4199268,1.0621245,0.6000004,0.086227108,62,19,20.008332,20.952382
505,1.4199268,0.92190472,0.6000004,0.086227108,62,19,19.981536,20.952382
506,1.412674,0.92190472,0.6000004,0.08783882,62,19,19.954742,20.871796
507,1.4199268,0.92190472,0.6000004,0.08703297,62,19,19.954742,20.871796
509,1.383663,0.96945052,0.6000004,0.086227108,62,19,19.820588,20.468866
510,1.372381,0.92190472,0.6000004,0.08703297,62,19,19.793732,20.468866
511,1.383663,0.96945052,0.6000004,0.08783882,62,19,19.793732,20.710622
513,1.383663,1.0178021,0.6000004,0.08703297,62,19,19.820588,20.710622
514,1.383663,0.96945052,0.6000004,0.08703297,62,19,19.820588,20.388278
515,1.4215384,0.8783883,0.6000004,0.08783882,62,19,19.874298,20.710622
516,1.4263736,1.0178021,0.6000004,0.08703297,62,19,19.874298,20.388278
518,1.4215384,0.8783883,0.6000004,0.08703297,62,19,19.713074,20.388278
519,1.4263736,0.8493773,0.6000004,0.08703297,62,19,19.713074,20.952382
520,1.4287912,0.8783883,0.6000004,0.086227108,62,19,20.008332,21.113552
522,1.4263736,0.8493773,0.6000004,0.08461539,62,19,19.686188,21.113552
523,1.4158975,0.8493773,0.6000004,0.086227108,62,19,19.57846,21.194138
524,1.4038096,0.88805852,0.6000004,0.086227108,62,19,19.927918,21.274726
525,1.4038096,0.88805852,0.6000004,0.089450548,62,19,19.927918,21.274726
527,1.4038096,0.97589748,0.6000004,0.089450548,62,19,19.927918,20.952382
528,1.4271794,0.97589748,0.6000004,0.089450548,62,19,20.14212,20.952382
529,1.4344323,0.9452747,0.6000004,0.090256416,62,19,20.14212,20.952382
531,1.435238,0.9452747,0.6000004,0.090256416,62,19,20.14212,20.952382
532,1.435238,0.9968498,0.6000004,0.089450548,62,19,19.954742,21.274726
533,1.435238,0.9452747,0.6000004,0.090256416,62,19,19.820588,21.274726
534,1.418315,0.9968498,0.6000004,0.09106227,62,19,19.820588,21.355312
536,1.4175091,1.0121611,0.6000004,0.090256416,62,19,19.820588,21.435898
537,1.4175091,0.9968498,0.6000004,0.090256416,62,19,19.820588,21.435898
538,1.4110622,1.0121611,0.6000004,0.090256416,62,19,19.820588,21.274726
540,1.4102564,1.0121611,0.6000004,0.090256416,62,19,19.820588,21.274726
541,1.3820512,0.84615384,0.6000004,0.090256416,62,19,19.820588,20.468866
542,1.3820512,0.84615384,0.6000004,0.090256416,62,19,19.820588,20.468866
543,1.3820512,0.84615384,0.6000004,0.089450548,62,19,19.981536,20.468866
545,1.4142857,0.8211722,0.6000004,0.091868132,62,19,20.195588,20.630038
546,1.4175091,0.84615384,0.6000004,0.092673992,62,19,20.195588,20.630038
547,1.418315,0.8211722,0.6000004,0.092673992,62,19,20.195588,20.791208
549,1.418315,0.8211722,0.6000004,0.09428572,62,19,20.168854,21.032966
550,1.4175091,0.827619,0.6000004,0.09428572,62,19,20.06189,21.032966
551,1.4062271,0.9581685,0.6000004,0.09347985,62,19,19.793732,21.194138
553,1.372381,0.827619,0.6000004,0.09347985,62,19,19.793732,21.032966
554,1.3635164,0.9581685,0.6000004,0.08864469,62,19,19.73999,20.388278
555,1.3554579,0.9815384,0.6000004,0.08783882,62,19,19.659272,20.388278
556,1.3635164,0.9581685,0.6000004,0.08783882,62,19,19.659272,20.549452
558,1.372381,0.9815384,0.6000004,0.08864469,62,19,19.793732,20.388278
559,1.4118682,0.9815384,0.6000004,0.089450548,62,19,19.820588,20.549452
560,1.4118682,0.84131864,0.6000004,0.092673992,62,19,19.820588,21.113552
562,1.4118682,0.84131864,0.6000004,0.092673992,62,19,20.06189,21.113552
563,1.4062271,0.9186813,0.6000004,0.089450548,62,19,20.008332,21.113552
564,1.4038096,0.84131864,0.6000004,0.08783882,62,19,19.820588,21.194138
565,1.3973626,0.9186813,0.6000004,0.08703297,62,19,19.793732,21.194138
567,1.3844688,0.9734798,0.6000004,0.08703297,62,19,19.73999,21.194138
568,1.360293,0.9186813,0.6000004,0.08783882,62,19,19.73999,21.113552
569,1.360293,0.89692308,0.6000004,0.08783882,62,19,19.73999,21.113552
571,1.360293,0.9734798,0.6000004,0.08783882,62,19,19.73999,21.113552
572,1.4094505,0.89692308,0.6000004,0.08783882,62,19,19.766876,21.194138
573,1.4094505,0.87597064,0.6000004,0.08864469,62,19,19.847442,21.194138
574,1.4094505,0.89692308,0.6000004,0.08542124,62,19,19.981536,21.194138
576,1.4054211,0.87597064,0.6000004,0.08542124,62,19,19.981536,21.194138
577,1.4054211,0.87597064,0.6000004,0.08461539,62,19,19.981536,21.194138
578,1.4054211,1.0226372,0.6000004,0.08542124,62,19,20.088654,21.194138
580,1.4110622,1.0226372,0.6000004,0.08542124,62,19,20.088654,21.194138
581,1.4110622,0.9227106,0.6000004,0.08783882,62,19,20.008332,21.194138
582,1.4110622,1.0226372,0.6000004,0.08703297,62,19,20.008332,20.710622
583,1.3619047,0.9227106,0.6000004,0.08783882,62,19,19.901124,20.388278
585,1.3619047,0.9194872,0.6000004,0.08864469,62,19,19.901124,20.388278
586,1.3619047,0.9227106,0.6000004,0.08783882,62,19,19.874298,20.388278
587,1.3530402,0.9194872,0.6000004,0.08864469,62,19,19.874298,20.307692
589,1.3715751,0.9194872,0.6000004,0.089450548,62,19,19.874298,20.307692
590,1.3715751,0.9235165,0.6000004,0.089450548,62,19,19.847442,20.307692
591,1.3715751,0.9235165,0.6000004,0.089450548,62,19,19.847442,20.388278
592,1.3747985,0.8340659,0.6000004,0.089450548,62,19,19.874298,20.388278
594,1.3893039,0.9235165,0.6000004,0.089450548,62,19,20.035096,20.388278
595,1.3893039,0.8340659,0.6000004,0.08542124,62,19,20.035096,20.307692
596,1.3893039,0.8340659,0.6000004,0.089450548,62,19,20.035096,21.032966
598,1.3893039,1.0242491,0.6000004,0.090256416,62,19,20.035096,20.710622
599,1.3893039,1.0242491,0.6000004,0.090256416,62,19,20.168854,20.710622
600,1.4191208,1.0169964,0.6000004,0.090256416,62,19,20.168854,21.032966
602,1.4191208,1.0403663,0.6000004,0.090256416,62,19,20.275696,21.032966
603,1.4191208,1.0169964,0.6000004,0.090256416,62,19,20.275696,21.032966
604,1.429597,0.8945055,0.6000004,0.08864469,62,19,20.275696,21.032966
605,1.400586,1.0169964,0.6000004,0.08703297,62,19,20.275696,20.549452
607,1.3772161,0.8945055,0.6000004,0.08703297,62,19,20.06189,20.549452
608,1.3635164,0.8477655,0.6000004,0.08703297,62,19,20.06189,20.549452
609,1.3772161,0.8945055,0.6000004,0.08783882,62,19,19.766876,20.549452
611,1.3772161,1.0153847,0.6000004,0.090256416,62,19,19.766876,20.630038
612,1.4046154,0.8493773,0.6000004,0.090256416,62,19,19.766876,20.630038
613,1.4046154,1.0153847,0.6000004,0.090256416,62,19,20.14212,20.549452
614,1.4191208,1.0153847,0.6000004,0.08783882,62,19,19.766876,20.549452
616,1.4175091,0.8493773,0.6000004,0.089450548,62,19,20.1153868,20.549452
617,1.4175091,0.8493773,0.6000004,0.08703297,62,19,20.1153868,20.549452
618,1.4223443,0.9928205,0.6000004,0.08703297,62,19,20.168854,20.549452
620,1.4223443,0.8493773,0.6000004,0.08703297,62,19,20.1153868,20.549452
621,1.4175091,0.9928205,0.6000004,0.089450548,62,19,20.1153868,20.549452
622,1.3868864,1.018608,0.6000004,0.089450548,62,19,20.168854,20.549452
623,1.3860806,0.9928205,0.6000004,0.089450548,62,19,20.088654,20.630038
625,1.3860806,1.0016849,0.6000004,0.089450548,62,19,19.954742,21.194138
626,1.3707692,1.018608,0.6000004,0.089450548,62,19,19.954742,21.355312
627,1.3594872,1.0016849,0.6000004,0.08783882,62,19,20.168854,21.355312
629,1.3594872,0.9130403,0.6000004,0.08783882,62,19,19.954742,21.355312
630,1.3610989,1.0016849,0.6000004,0.08703297,62,19,19.954742,21.355312
631,1.3610989,0.9130403,0.6000004,0.08783882,62,19,19.713074,21.355312
632,1.3683516,0.9130403,0.6000004,0.08783882,62,19,19.713074,21.355312
634,1.3747985,1.0016849,0.6000004,0.089450548,62,19,19.713074,21.355312
635,1.4054211,1.0016849,0.6000004,0.089450548,62,19,20.035096,21.355312
636,1.4054211,1.0411722,0.6000004,0.089450548,62,19,20.275696,21.355312
638,1.4054211,1.0476191,0.6000004,0.089450548,62,19,20.275696,20.549452
639,1.3901099,1.0411722,0.6000004,0.089450548,62,19,20.275696,20.549452
640,1.3901099,1.0282784,0.6000004,0.089450548,62,19,20.06189,21.516484
641,1.3901099,1.0411722,0.6000004,0.089450548,62,19,20.06189,20.549452
643,1.4086447,1.0282784,0.6000004,0.09428572,62,19,20.06189,20.710622
644,1.4102564,0.9831502,0.6000004,0.0967033,62,19,20.32904,20.710622
645,1.4207326,1.0282784,0.6000004,0.0967033,62,19,20.355682,20.549452
647,1.4207326,0.9831502,0.6000004,0.0967033,62,19,20.382354,20.549452
648,1.4102564,0.9057875,0.6000004,0.0967033,62,19,20.382354,20.549452
649,1.423956,0.9831502,0.6000004,0.095091576,61,19,20.382354,20.549452
651,1.3683516,0.9057875,0.6000004,0.095091576,62,19,20.355682,20.710622
652,1.3683516,0.88886448,0.6000004,0.0967033,62,19,20.22229,20.710622
653,1.3893039,0.9057875,0.6000004,0.0967033,61,19,20.22229,20.549452
654,1.3973626,1.0016849,0.6000004,0.0967033,61,19,19.954742,20.549452
656,1.3901099,0.88886448,0.6000004,0.09750915,61,19,20.195588,20.549452
657,1.3901099,1.0016849,0.6000004,0.0967033,61,19,19.901124,20.549452
658,1.3973626,1.0435897,0.6000004,0.0967033,61,19,19.927918,20.549452
660,1.3901099,1.0016849,0.6000004,0.0967033,61,19,19.927918,20.630038
661,1.3901099,1.0435897,0.6000004,0.09750915,61,19,20.195588,20.710622
662,1.4062271,1.0500366,0.6000004,0.09428572,61,19,20.22229,20.871796
663,1.4231502,1.0435897,0.6000004,0.09750915,61,19,20.32904,20.871796
665,1.4231502,1.0500366,0.6000004,0.09750915,61,19,20.32904,20.871796
666,1.4231502,1.0532601,0.6000004,0.0967033,61,19,20.32904,20.871796
667,1.4142857,1.0500366,0.6000004,0.0967033,61,19,20.22229,20.871796
669,1.4142857,1.0532601,0.6000004,0.09750915,61,19,20.22229,20.549452
670,1.4094505,1.0532601,0.6000004,0.09750915,61,19,20.22229,20.549452
671,1.4094505,1.0532601,0.6000004,0.09750915,61,19,20.22229,20.791208
672,1.3917216,1.0242491,0.6000004,0.09750915,61,19,20.168854,20.710622
674,1.3917216,0.9259341,0.6000004,0.09750915,61,19,20.1153868,20.710622
675,1.3820512,0.9259341,0.6000004,0.09831502,61,19,20.1153868,20.710622
676,1.3917216,0.9259341,0.6000004,0.09912088,61,19,20.1153868,20.791208
678,1.3957509,0.903369968,0.6000004,0.10153846,61,19,20.1153868,21.435898
679,1.4118682,0.9259341,0.6000004,0.10153846,61,19,20.275696,21.435898
680,1.3957509,0.903369968,0.6000004,0.09912088,61,19,20.382354,21.435898
681,1.3957509,0.903369968,0.6000004,0.0967033,61,19,20.382354,20.952382
683,1.3756044,0.9275458,0.6000004,0.09589743,61,19,20.382354,20.791208
684,1.3756044,0.9815384,0.6000004,0.09589743,61,19,20.035096,20.791208
685,1.3756044,0.9275458,0.6000004,0.095091576,61,19,20.035096,20.952382
687,1.3756044,0.9815384,0.6000004,0.095091576,61,19,20.035096,20.791208
688,1.3756044,0.9815384,0.6000004,0.09347985,61,19,20.168854,20.952382
689,1.3756044,0.9388278,0.6000004,0.09347985,61,19,20.248992,20.952382
691,1.3691574,0.9388278,0.6000004,0.089450548,61,19,20.248992,20.549452
692,1.3691574,1.0387545,0.6000004,0.089450548,61,19,20.32904,20.549452
693,1.3675458,0.9388278,0.6000004,0.090256416,61,19,20.302338,20.549452
694,1.3756044,1.0387545,0.6000004,0.090256416,61,19,20.302338,20.549452
696,1.3756044,1.0572894,0.6000004,0.090256416,61,19,20.302338,20.549452
697,1.3772161,1.0387545,0.6000004,0.090256416,61,19,20.302338,20.630038
698,1.3804395,1.0572894,0.6000004,0.091868132,61,19,20.168854,20.630038
700,1.3828571,1.0895238,0.6000004,0.090256416,61,19,19.954742,20.630038
701,1.4086447,1.0572894,0.6000004,0.091868132,61,19,19.954742,20.710622
702,1.4086447,1.0895238,0.6000004,0.091868132,61,19,20.168854,20.791208
703,1.4086447,1.0895238,0.6000004,0.089450548,61,19,20.248992,20.791208
705,1.4158975,1.0879121,0.6000004,0.089450548,61,19,20.248992,21.597068
706,1.4086447,1.0879121,0.6000004,0.090256416,61,19,20.408966,21.597068
707,1.4086447,1.0879121,0.6000004,0.090256416,61,19,20.435608,21.516484
709,1.4086447,0.9605861,0.6000004,0.091868132,61,19,20.542054,20.710622
710,1.4062271,0.9605861,0.6000004,0.091868132,61,19,20.408966,20.710622
711,1.4030036,0.9605861,0.6000004,0.090256416,61,19,20.542054,20.710622
712,1.3812454,0.93479852,0.6000004,0.091868132,61,19,20.542054,20.549452
714,1.3651282,0.9605861,0.6000004,0.090256416,61,19,20.302338,20.549452
715,1.3812454,1.0024908,0.6000004,0.090256416,61,19,20.302338,20.710622
716,1.3731867,0.93479852,0.6000004,0.092673992,61,19,20.14212,20.791208
718,1.3812454,1.0024908,0.6000004,0.092673992,61,19,20.14212,20.871796
719,1.394945,1.0685713,0.6000004,0.090256416,61,19,20.14212,20.952382
720,1.418315,1.0024908,0.6000004,0.091868132,61,19,20.14212,20.952382
721,1.418315,1.0685713,0.6000004,0.090256416,61,19,20.14212,20.952382
723,1.418315,1.0685713,0.6000004,0.090256416,61,19,20.32904,20.710622
724,1.418315,0.99201464,0.6000004,0.08864469,61,19,20.1153868,20.710622
725,1.3812454,0.99201464,0.6000004,0.08864469,61,19,20.1153868,20.630038
727,1.3812454,0.99201464,0.6000004,0.08864469,61,19,20.1153868,20.630038
728,1.3699634,0.9831502,0.6000004,0.08864469,61,19,20.1153868,20.630038
729,1.3699634,0.99201464,0.6000004,0.08864469,61,19,20.1153868,20.871796
730,1.3764102,1.099194,0.6000004,0.08864469,61,19,20.408966,21.032966
732,1.3764102,0.9831502,0.6000004,0.090256416,61,19,20.595184,21.032966
733,1.3699634,1.0806593,0.6000004,0.090256416,61,19,20.595184,20.871796
734,1.365934,1.099194,0.6000004,0.08783882,61,19,20.595184,20.871796
736,1.3651282,1.0806593,0.6000004,0.08783882,61,19,20.275696,20.871796
737,1.3651282,0.9823443,0.6000004,0.090256416,61,19,20.275696,20.871796
738,1.3651282,1.0806593,0.6000004,0.08864469,61,19,20.248992,20.871796
740,1.3643223,1.0347252,0.6000004,0.091868132,61,19,20.275696,20.871796
741,1.3651282,0.9823443,0.6000004,0.091868132,61,19,20.195588,21.194138
742,1.3941392,1.0347252,0.6000004,0.09428572,61,19,20.195588,21.194138
743,1.3941392,1.0347252,0.6000004,0.091868132,61,19,20.195588,20.791208
745,1.3925275,1.0347252,0.6000004,0.09428572,61,19,20.195588,20.710622
746,1.3941392,1.0871061,0.6000004,0.09428572,61,19,20.195588,20.710622
747,1.3941392,1.0871061,0.6000004,0.092673992,61,19,20.32904,20.710622
749,1.412674,1.0468131,0.6000004,0.092673992,61,19,20.435608,20.952382
750,1.412674,1.0871061,0.6000004,0.092673992,61,19,20.408966,21.113552
751,1.4175091,1.0468131,0.6000004,0.092673992,61,19,20.542054,21.597068
752,1.4175091,0.9686447,0.6000004,0.092673992,61,19,20.542054,21.597068
754,1.418315,1.0468131,0.6000004,0.095091576,61,19,20.542054,21.597068
755,1.4207326,0.9928205,0.6000004,0.091868132,61,19,20.542054,21.597068
756,1.4207326,0.9686447,0.6000004,0.09428572,61,19,20.542054,21.435898
758,1.4167032,0.9928205,0.6000004,0.09428572,61,19,20.542054,20.871796
759,1.4167032,1.1265934,0.6000004,0.09347985,61,19,20.542054,20.791208
760,1.4158975,1.0000733,0.6000004,0.09347985,61,19,20.674866,20.791208
761,1.4158975,1.1265934,0.6000004,0.09428572,61,19,20.674866,20.791208
763,1.4158975,1.1265934,0.6000004,0.095091576,61,19,20.727936,20.952382
764,1.4158975,1.0846886,0.6000004,0.095091576,61,19,20.807434,21.032966
765,1.4158975,1.0846886,0.6000004,0.095091576,61,19,20.807434,21.032966
767,1.4191208,1.112088,0.6000004,0.095091576,61,19,20.727936,21.032966
768,1.4094505,1.0846886,0.6000004,0.095091576,61,19,20.648316,21.032966
769,1.4094505,1.112088,0.6000004,0.095091576,61,19,20.648316,20.952382
770,1.4094505,1.1967033,0.6000004,0.09589743,61,19,20.648316,20.952382
772,1.3893039,1.112088,0.6000004,0.09589743,61,19,20.568634,20.952382
773,1.3893039,1.0508424,0.6000004,0.09589743,61,19,20.674866,21.113552
774,1.4021978,1.1967033,0.6000004,0.09589743,61,19,20.674866,21.435898
776,1.3973626,1.0508424,0.6000004,0.092673992,61,19,20.780944,21.677656
777,1.3981684,1.0057143,0.6000004,0.08864469,61,19,20.648316,21.919412
778,1.3981684,1.0508424,0.6000004,0.08864469,61,19,20.833924,21.919412
780,1.3973626,1.0532601,0.6000004,0.08864469,60,19,20.648316,21.435898
781,1.3747985,1.0057143,0.6000004,0.092673992,60,19,20.754426,21.919412
782,1.3747985,1.0532601,0.6000004,0.092673992,60,19,20.754426,21.919412
783,1.3747985,1.1338462,0.6000004,0.092673992,60,20,20.833924,21.758242
785,1.3747985,1.0532601,0.6000004,0.09347985,60,20,20.833924,21.758242
786,1.3594872,1.1338462,0.6000004,0.09347985,60,20,20.886872,21.758242
787,1.3876923,1.1717216,0.6000004,0.09347985,60,20,20.886872,21.113552
789,1.4021978,1.1338462,0.6000004,0.095091576,60,20,20.886872,20.952382
790,1.3594872,0.98556776,0.6000004,0.095091576,60,20,20.886872,20.952382
791,1.3715751,1.1717216,0.6000004,0.09589743,60,20,20.488862,20.952382
792,1.3860806,1.0959708,0.6000004,0.0967033,60,20,20.488862,20.952382
794,1.3860806,0.98556776,0.6000004,0.0967033,60,20,20.780944,21.113552
795,1.3860806,1.0959708,0.6000004,0.0967033,60,20,20.833924,21.194138
796,1.3860806,1.1435164,0.6000004,0.095091576,60,20,20.833924,21.194138
798,1.3860806,1.0959708,0.6000004,0.095091576,60,20,20.860412,21.113552
799,1.3586813,1.1435164,0.6000004,0.095091576,60,20,20.860412,21.113552
800,1.3586813,1.1435164,0.6000004,0.095091576,60,20,20.860412,21.113552
801,1.3586813,1.0298901,0.6000004,0.0967033,60,20,20.727936,21.032966
803,1.3925275,1.0298901,0.6000004,0.0967033,60,20,20.727936,21.113552
804,1.3973626,1.1394872,0.6000004,0.0967033,60,20,20.648316,21.113552
805,1.4110622,1.0298901,0.6000004,0.09912088,60,20,20.727936,21.999998
807,1.4175091,1.1394872,0.6000004,0.09912088,60,20,20.780944,21.999998
808,1.4255678,1.1644689,0.6000004,0.095091576,60,20,20.886872,21.999998
809,1.4255678,1.1394872,0.6000004,0.095091576,60,20,20.886872,21.758242
810,1.4255678,1.1644689,0.6000004,0.09428572,60,20,20.886872,21.758242
812,1.4255678,1.1967033,0.6000004,0.09428572,60,20,20.939788,21.758242
813,1.4263736,1.1644689,0.6000004,0.09428572,60,20,20.939788,21.435898
814,1.4247619,1.1967033,0.6000004,0.09428572,60,20,21.019104,21.435898
